ts,symbol,exchange,kind,ltp,bid,ask,spread,volume,oi,open,high,low,prev_close
2026-08-05T15:33:17.676,SENSEX27AUG26FUT,BFO,future,78889.5,78819.85,78879.8,59.95,24020,36060,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:33:18.221,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:33:18.769,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:33:19.323,INDIAVIX,NSE_INDEX,spot,11.97,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:33:19.883,NIFTY25AUG26FUT,NFO,future,24654.0,24646.1,24654.0,7.9,2906995,12367420,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:33:20.422,SENSEX27AUG26FUT,BFO,future,78889.5,78822.45,78878.25,55.8,24020,36060,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:33:20.971,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:33:21.532,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:33:22.073,INDIAVIX,NSE_INDEX,spot,11.98,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:33:22.620,NIFTY25AUG26FUT,NFO,future,24654.0,24646.1,24654.0,7.9,2906995,12367420,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:33:23.172,SENSEX27AUG26FUT,BFO,future,78889.5,78822.85,78879.2,56.35,24020,36060,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:33:23.728,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:33:24.289,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:33:24.820,INDIAVIX,NSE_INDEX,spot,11.98,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:33:25.372,NIFTY25AUG26FUT,NFO,future,24646.1,24646.0,24654.0,8.0,2907385,12367420,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:33:25.922,SENSEX27AUG26FUT,BFO,future,78889.5,78830.0,78876.0,46.0,24020,36060,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:33:26.491,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:33:27.021,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:33:27.572,INDIAVIX,NSE_INDEX,spot,11.98,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:33:28.161,NIFTY25AUG26FUT,NFO,future,24654.0,24654.0,24654.9,0.9,2908295,12367420,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:33:28.672,SENSEX27AUG26FUT,BFO,future,78889.5,78830.0,78878.85,48.85,24020,36060,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:33:29.225,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:33:29.771,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:33:30.324,INDIAVIX,NSE_INDEX,spot,11.99,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:33:30.870,NIFTY25AUG26FUT,NFO,future,24654.0,24654.0,24654.2,0.2,2908360,12367420,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:33:31.462,SENSEX27AUG26FUT,BFO,future,78889.5,78830.0,78872.9,42.9,24020,36060,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:33:31.974,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:33:32.518,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:33:33.080,INDIAVIX,NSE_INDEX,spot,11.99,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:33:33.627,NIFTY25AUG26FUT,NFO,future,24654.0,24646.1,24654.9,8.8,2908620,12367420,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:33:34.179,SENSEX27AUG26FUT,BFO,future,78889.5,78830.0,78874.8,44.8,24020,36060,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:33:34.723,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:33:35.275,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:33:35.889,INDIAVIX,NSE_INDEX,spot,11.99,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:33:36.371,NIFTY25AUG26FUT,NFO,future,24646.1,24646.1,24652.0,5.9,2908750,12367420,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:33:36.921,SENSEX27AUG26FUT,BFO,future,78889.5,78830.0,78876.9,46.9,24020,36060,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:33:37.472,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:33:38.065,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:33:38.643,INDIAVIX,NSE_INDEX,spot,11.99,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:33:39.127,NIFTY25AUG26FUT,NFO,future,24652.0,24646.1,24654.0,7.9,2908815,12367420,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:33:39.687,SENSEX27AUG26FUT,BFO,future,78889.5,78830.0,78875.5,45.5,24020,36060,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:33:40.229,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:33:40.773,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:33:41.324,INDIAVIX,NSE_INDEX,spot,11.98,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:33:41.877,NIFTY25AUG26FUT,NFO,future,24652.0,24646.3,24654.0,7.7,2908815,12367420,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:33:42.423,SENSEX27AUG26FUT,BFO,future,78889.5,78830.0,78873.7,43.7,24020,36060,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:33:43.030,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:33:43.523,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:33:44.089,INDIAVIX,NSE_INDEX,spot,11.98,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:33:44.676,NIFTY25AUG26FUT,NFO,future,24652.2,24652.0,24652.2,0.2,2908815,12366900,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:33:45.195,SENSEX27AUG26FUT,BFO,future,78889.5,78830.0,78874.3,44.3,24020,36060,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:33:45.732,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:33:46.272,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:33:46.822,INDIAVIX,NSE_INDEX,spot,11.98,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:33:47.441,NIFTY25AUG26FUT,NFO,future,24653.9,24646.7,24654.0,7.3,2909075,12366900,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:33:47.924,SENSEX27AUG26FUT,BFO,future,78889.5,78830.0,78874.7,44.7,24020,36060,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:33:48.484,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:33:49.020,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:33:49.606,INDIAVIX,NSE_INDEX,spot,11.98,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:33:50.148,NIFTY25AUG26FUT,NFO,future,24654.0,24646.0,24654.0,8.0,2909270,12366900,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:33:50.669,SENSEX27AUG26FUT,BFO,future,78889.5,78830.0,78873.75,43.75,24020,36060,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:33:51.221,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:33:51.783,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:33:52.348,INDIAVIX,NSE_INDEX,spot,11.98,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:33:52.905,NIFTY25AUG26FUT,NFO,future,24654.0,24646.0,24650.0,4.0,2909270,12366900,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:33:53.450,SENSEX27AUG26FUT,BFO,future,78889.5,78830.0,78870.35,40.35,24020,36060,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:33:53.970,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:33:54.523,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:33:55.071,INDIAVIX,NSE_INDEX,spot,11.98,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:33:55.622,NIFTY25AUG26FUT,NFO,future,24650.0,24646.0,24652.0,6.0,2909335,12366900,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:33:56.178,SENSEX27AUG26FUT,BFO,future,78889.5,78830.0,78871.1,41.1,24020,36060,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:33:56.734,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:33:57.290,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:33:57.827,INDIAVIX,NSE_INDEX,spot,11.99,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:33:58.377,NIFTY25AUG26FUT,NFO,future,24646.2,24646.2,24652.0,5.8,2909335,12366900,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:33:58.925,SENSEX27AUG26FUT,BFO,future,78889.5,78830.0,78870.6,40.6,24020,36060,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:33:59.482,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:34:00.030,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:34:00.575,INDIAVIX,NSE_INDEX,spot,11.98,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:34:01.126,NIFTY25AUG26FUT,NFO,future,24652.0,24646.0,24652.0,6.0,2910115,12366900,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:34:01.673,SENSEX27AUG26FUT,BFO,future,78889.5,78830.0,78868.5,38.5,24020,36060,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:34:02.235,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:34:02.837,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:34:03.335,INDIAVIX,NSE_INDEX,spot,11.97,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:34:03.876,NIFTY25AUG26FUT,NFO,future,24650.0,24650.0,24653.0,3.0,2910180,12366900,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:34:04.429,SENSEX27AUG26FUT,BFO,future,78868.3,78830.0,78868.6,38.6,24040,36060,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:34:04.972,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:34:05.525,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:34:06.068,INDIAVIX,NSE_INDEX,spot,11.97,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:34:06.623,NIFTY25AUG26FUT,NFO,future,24652.0,24650.0,24652.0,2.0,2910440,12366900,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:34:07.170,SENSEX27AUG26FUT,BFO,future,78868.3,78830.0,78866.15,36.15,24040,36060,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:34:07.720,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:34:08.282,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:34:08.826,INDIAVIX,NSE_INDEX,spot,11.98,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:34:09.372,NIFTY25AUG26FUT,NFO,future,24653.0,24650.0,24653.0,3.0,2910570,12366900,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:34:09.925,SENSEX27AUG26FUT,BFO,future,78868.3,78830.0,78868.3,38.3,24040,36060,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:34:10.471,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:34:11.025,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:34:11.575,INDIAVIX,NSE_INDEX,spot,11.98,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:34:12.125,NIFTY25AUG26FUT,NFO,future,24650.0,24650.0,24652.0,2.0,2910635,12366900,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:34:12.673,SENSEX27AUG26FUT,BFO,future,78868.3,78830.0,78867.5,37.5,24040,36060,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:34:13.251,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:34:13.787,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:34:14.331,INDIAVIX,NSE_INDEX,spot,11.99,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:34:14.875,NIFTY25AUG26FUT,NFO,future,24650.0,24650.0,24653.0,3.0,2910895,12366900,24715.0,24740.0,24565.0,24555.6
